Company,ConfidenceScore
A2M,-0.15958590908218606
ABC,-0.4438885821061714
AIA,0.019606187439023055
ALX,0.2737708467214012
AMP,0.3687407374888047
ANN,0.2159382347443015
ANZ,0.7973292939777039
APE,0.2035439907152919
ARG,0.100891902302158
ASX,0.2206594076430343
AZJ,0.11236307777741146
BAP,0.2104724241835332
BGA,-0.3026969487467169
BOQ,0.280974891655234
BRG,-0.14492752754818902
CAR,-0.051384568409880205
CGF,0.1524114489022969
CHC,0.23781741795582323
CLW,-0.3075792874866864
CMW,-0.3189297626871351
CNU,0.1423305644026549
COH,0.169490132179151
COL,-0.4022237081110151
CPU,0.14243295101264145
CQR,0.2925700182061948
CSR,0.18286820681361063
CTD,0.1760138080445198
CWY,-0.3968975374497577
DHG,0.1986109073566722
DOW,0.2012726579353251
EBO,0.13591868010389838
ELD,0.17014325355612536
EVN,-0.3049452439061511
EVT,0.1619412618880485
FBU,0.27735543990907136
FLT,0.1853873530685112
FPH,0.1448421318041353
GMG,0.3120416516221327
GOZ,0.2767986822295155
HVN,-0.04649675654117067
IGO,0.2044137308129486
LNK,0.0918871767727034
MCY,0.13599770279033108
MEZ,0.11234742026916268
MFG,0.1650424279980494
MGR,0.2160090189158455
MIN,0.2962201210386293
MP1,0.2934793863191784
MTS,-0.09723724018855633
NAB,-0.3035373637538135
NEC,0.12037641956897738
NSR,0.316565907765058
NST,0.12451771998858578
ORA,0.2859094396908418
ORI,0.228387589255425
PBH,0.09393234597773999
PLS,0.2929047519611794
PMV,-0.13239072688720951
PNV,0.189942193331487
PPT,-0.3893528374998041
QBE,-0.5016045565108049
QUB,0.1699600059016738
REA,-0.72706293388928
REH,0.20305792603359696
RRL,-0.1909367083295792
RWC,-0.3350353509091667
SCG,0.10957133154606435
SDF,0.1719692039692943
SEK,-0.4098593078526967
SGP,0.12342486140583342
SGR,-0.048430214787686464
SHL,0.38398033311921614
SKC,-0.08455244220577568
SOL,0.14190198653956076
SPK,0.27296517084454824
STO,0.10685209016921193
SUL,-0.3447120933913263
SUN,0.6682246593327231
SVW,0.3331244398219742
TAH,0.09651905634652913
TCL,0.209275244700671
TNE,0.1553210901217554
TWE,0.0930988253513388
VCX,0.3476230339398612
VEA,0.1730663613849355
WEB,-0.5045666607771452
WES,-0.3567827174806654
WOW,0.3431889068125965
WTC,0.3511199851365414
XRO,0.3476344326355449
